imagepath seglabelpath depthpath HHApath
SUNRGBD/kv2/align_kv2/2014-12-18_14-12-47_260595134347//image/0000123.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-12-47_260595134347//depth/0000123.png SUNRGBD/kv2/align_kv2/2014-12-18_14-12-47_260595134347//segmentation/0000123.png SUNRGBD/kv2/align_kv2/2014-12-18_14-12-47_260595134347//HHA/0000123.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-13-03_260595134347//image/0000149.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-13-03_260595134347//depth/0000149.png SUNRGBD/kv2/align_kv2/2014-12-18_14-13-03_260595134347//segmentation/0000149.png SUNRGBD/kv2/align_kv2/2014-12-18_14-13-03_260595134347//HHA/0000149.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-13-40_260595134347//image/0000037.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-13-40_260595134347//depth/0000037.png SUNRGBD/kv2/align_kv2/2014-12-18_14-13-40_260595134347//segmentation/0000037.png SUNRGBD/kv2/align_kv2/2014-12-18_14-13-40_260595134347//HHA/0000037.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-14-03_260595134347//image/0000254.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-14-03_260595134347//depth/0000254.png SUNRGBD/kv2/align_kv2/2014-12-18_14-14-03_260595134347//segmentation/0000254.png SUNRGBD/kv2/align_kv2/2014-12-18_14-14-03_260595134347//HHA/0000254.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-15-03_260595134347//image/0000127.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-15-03_260595134347//depth/0000127.png SUNRGBD/kv2/align_kv2/2014-12-18_14-15-03_260595134347//segmentation/0000127.png SUNRGBD/kv2/align_kv2/2014-12-18_14-15-03_260595134347//HHA/0000127.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-15-44_260595134347//image/0000015.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-15-44_260595134347//depth/0000015.png SUNRGBD/kv2/align_kv2/2014-12-18_14-15-44_260595134347//segmentation/0000015.png SUNRGBD/kv2/align_kv2/2014-12-18_14-15-44_260595134347//HHA/0000015.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-15-56_260595134347//image/0000062.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-15-56_260595134347//depth/0000062.png SUNRGBD/kv2/align_kv2/2014-12-18_14-15-56_260595134347//segmentation/0000062.png SUNRGBD/kv2/align_kv2/2014-12-18_14-15-56_260595134347//HHA/0000062.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-16-14_260595134347//image/0000106.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-16-14_260595134347//depth/0000106.png SUNRGBD/kv2/align_kv2/2014-12-18_14-16-14_260595134347//segmentation/0000106.png SUNRGBD/kv2/align_kv2/2014-12-18_14-16-14_260595134347//HHA/0000106.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-16-34_260595134347//image/0000144.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-16-34_260595134347//depth/0000144.png SUNRGBD/kv2/align_kv2/2014-12-18_14-16-34_260595134347//segmentation/0000144.png SUNRGBD/kv2/align_kv2/2014-12-18_14-16-34_260595134347//HHA/0000144.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-19-52_260595134347//image/0000033.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-19-52_260595134347//depth/0000033.png SUNRGBD/kv2/align_kv2/2014-12-18_14-19-52_260595134347//segmentation/0000033.png SUNRGBD/kv2/align_kv2/2014-12-18_14-19-52_260595134347//HHA/0000033.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-21-11_260595134347//image/0000189.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-21-11_260595134347//depth/0000189.png SUNRGBD/kv2/align_kv2/2014-12-18_14-21-11_260595134347//segmentation/0000189.png SUNRGBD/kv2/align_kv2/2014-12-18_14-21-11_260595134347//HHA/0000189.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-22-02_260595134347//image/0000141.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-22-02_260595134347//depth/0000141.png SUNRGBD/kv2/align_kv2/2014-12-18_14-22-02_260595134347//segmentation/0000141.png SUNRGBD/kv2/align_kv2/2014-12-18_14-22-02_260595134347//HHA/0000141.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-22-21_260595134347//image/0000083.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-22-21_260595134347//depth/0000083.png SUNRGBD/kv2/align_kv2/2014-12-18_14-22-21_260595134347//segmentation/0000083.png SUNRGBD/kv2/align_kv2/2014-12-18_14-22-21_260595134347//HHA/0000083.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-22-46_260595134347//image/0000045.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-22-46_260595134347//depth/0000045.png SUNRGBD/kv2/align_kv2/2014-12-18_14-22-46_260595134347//segmentation/0000045.png SUNRGBD/kv2/align_kv2/2014-12-18_14-22-46_260595134347//HHA/0000045.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-23-38_260595134347//image/0000131.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-23-38_260595134347//depth/0000131.png SUNRGBD/kv2/align_kv2/2014-12-18_14-23-38_260595134347//segmentation/0000131.png SUNRGBD/kv2/align_kv2/2014-12-18_14-23-38_260595134347//HHA/0000131.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-24-34_260595134347//image/0000110.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-24-34_260595134347//depth/0000110.png SUNRGBD/kv2/align_kv2/2014-12-18_14-24-34_260595134347//segmentation/0000110.png SUNRGBD/kv2/align_kv2/2014-12-18_14-24-34_260595134347//HHA/0000110.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-24-51_260595134347//image/0000230.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-24-51_260595134347//depth/0000230.png SUNRGBD/kv2/align_kv2/2014-12-18_14-24-51_260595134347//segmentation/0000230.png SUNRGBD/kv2/align_kv2/2014-12-18_14-24-51_260595134347//HHA/0000230.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-25-11_260595134347//image/0000066.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-25-11_260595134347//depth/0000066.png SUNRGBD/kv2/align_kv2/2014-12-18_14-25-11_260595134347//segmentation/0000066.png SUNRGBD/kv2/align_kv2/2014-12-18_14-25-11_260595134347//HHA/0000066.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-25-23_260595134347//image/0000190.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-25-23_260595134347//depth/0000190.png SUNRGBD/kv2/align_kv2/2014-12-18_14-25-23_260595134347//segmentation/0000190.png SUNRGBD/kv2/align_kv2/2014-12-18_14-25-23_260595134347//HHA/0000190.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-25-41_260595134347//image/0000022.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-25-41_260595134347//depth/0000022.png SUNRGBD/kv2/align_kv2/2014-12-18_14-25-41_260595134347//segmentation/0000022.png SUNRGBD/kv2/align_kv2/2014-12-18_14-25-41_260595134347//HHA/0000022.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-26-03_260595134347//image/0000181.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-26-03_260595134347//depth/0000181.png SUNRGBD/kv2/align_kv2/2014-12-18_14-26-03_260595134347//segmentation/0000181.png SUNRGBD/kv2/align_kv2/2014-12-18_14-26-03_260595134347//HHA/0000181.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-26-33_260595134347//image/0000144.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-26-33_260595134347//depth/0000144.png SUNRGBD/kv2/align_kv2/2014-12-18_14-26-33_260595134347//segmentation/0000144.png SUNRGBD/kv2/align_kv2/2014-12-18_14-26-33_260595134347//HHA/0000144.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-26-53_260595134347//image/0000056.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-26-53_260595134347//depth/0000056.png SUNRGBD/kv2/align_kv2/2014-12-18_14-26-53_260595134347//segmentation/0000056.png SUNRGBD/kv2/align_kv2/2014-12-18_14-26-53_260595134347//HHA/0000056.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-27-13_260595134347//image/0000033.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-27-13_260595134347//depth/0000033.png SUNRGBD/kv2/align_kv2/2014-12-18_14-27-13_260595134347//segmentation/0000033.png SUNRGBD/kv2/align_kv2/2014-12-18_14-27-13_260595134347//HHA/0000033.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-28-26_260595134347//image/0000085.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-28-26_260595134347//depth/0000085.png SUNRGBD/kv2/align_kv2/2014-12-18_14-28-26_260595134347//segmentation/0000085.png SUNRGBD/kv2/align_kv2/2014-12-18_14-28-26_260595134347//HHA/0000085.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-28-37_260595134347//image/0000067.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-28-37_260595134347//depth/0000067.png SUNRGBD/kv2/align_kv2/2014-12-18_14-28-37_260595134347//segmentation/0000067.png SUNRGBD/kv2/align_kv2/2014-12-18_14-28-37_260595134347//HHA/0000067.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-32-44_260595134347//image/0000151.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-32-44_260595134347//depth/0000151.png SUNRGBD/kv2/align_kv2/2014-12-18_14-32-44_260595134347//segmentation/0000151.png SUNRGBD/kv2/align_kv2/2014-12-18_14-32-44_260595134347//HHA/0000151.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-33-05_260595134347//image/0000095.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-33-05_260595134347//depth/0000095.png SUNRGBD/kv2/align_kv2/2014-12-18_14-33-05_260595134347//segmentation/0000095.png SUNRGBD/kv2/align_kv2/2014-12-18_14-33-05_260595134347//HHA/0000095.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-33-25_260595134347//image/0000174.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-33-25_260595134347//depth/0000174.png SUNRGBD/kv2/align_kv2/2014-12-18_14-33-25_260595134347//segmentation/0000174.png SUNRGBD/kv2/align_kv2/2014-12-18_14-33-25_260595134347//HHA/0000174.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-34-08_260595134347//image/0000099.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-34-08_260595134347//depth/0000099.png SUNRGBD/kv2/align_kv2/2014-12-18_14-34-08_260595134347//segmentation/0000099.png SUNRGBD/kv2/align_kv2/2014-12-18_14-34-08_260595134347//HHA/0000099.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-34-22_260595134347//image/0000161.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-34-22_260595134347//depth/0000161.png SUNRGBD/kv2/align_kv2/2014-12-18_14-34-22_260595134347//segmentation/0000161.png SUNRGBD/kv2/align_kv2/2014-12-18_14-34-22_260595134347//HHA/0000161.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-34-39_260595134347//image/0000154.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-34-39_260595134347//depth/0000154.png SUNRGBD/kv2/align_kv2/2014-12-18_14-34-39_260595134347//segmentation/0000154.png SUNRGBD/kv2/align_kv2/2014-12-18_14-34-39_260595134347//HHA/0000154.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-35-00_260595134347//image/0000185.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-35-00_260595134347//depth/0000185.png SUNRGBD/kv2/align_kv2/2014-12-18_14-35-00_260595134347//segmentation/0000185.png SUNRGBD/kv2/align_kv2/2014-12-18_14-35-00_260595134347//HHA/0000185.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-35-14_260595134347//image/0000160.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-35-14_260595134347//depth/0000160.png SUNRGBD/kv2/align_kv2/2014-12-18_14-35-14_260595134347//segmentation/0000160.png SUNRGBD/kv2/align_kv2/2014-12-18_14-35-14_260595134347//HHA/0000160.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-36-05_260595134347//image/0000123.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-36-05_260595134347//depth/0000123.png SUNRGBD/kv2/align_kv2/2014-12-18_14-36-05_260595134347//segmentation/0000123.png SUNRGBD/kv2/align_kv2/2014-12-18_14-36-05_260595134347//HHA/0000123.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-36-21_260595134347//image/0000225.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-36-21_260595134347//depth/0000225.png SUNRGBD/kv2/align_kv2/2014-12-18_14-36-21_260595134347//segmentation/0000225.png SUNRGBD/kv2/align_kv2/2014-12-18_14-36-21_260595134347//HHA/0000225.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-36-39_260595134347//image/0000139.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-36-39_260595134347//depth/0000139.png SUNRGBD/kv2/align_kv2/2014-12-18_14-36-39_260595134347//segmentation/0000139.png SUNRGBD/kv2/align_kv2/2014-12-18_14-36-39_260595134347//HHA/0000139.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-37-01_260595134347//image/0000058.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-37-01_260595134347//depth/0000058.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-01_260595134347//segmentation/0000058.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-01_260595134347//HHA/0000058.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-37-15_260595134347//image/0000067.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-37-15_260595134347//depth/0000067.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-15_260595134347//segmentation/0000067.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-15_260595134347//HHA/0000067.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-37-34_260595134347//image/0000165.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-37-34_260595134347//depth/0000165.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-34_260595134347//segmentation/0000165.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-34_260595134347//HHA/0000165.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-37-54_260595134347//image/0000043.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-37-54_260595134347//depth/0000043.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-54_260595134347//segmentation/0000043.png SUNRGBD/kv2/align_kv2/2014-12-18_14-37-54_260595134347//HHA/0000043.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-38-16_260595134347//image/0000230.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-38-16_260595134347//depth/0000230.png SUNRGBD/kv2/align_kv2/2014-12-18_14-38-16_260595134347//segmentation/0000230.png SUNRGBD/kv2/align_kv2/2014-12-18_14-38-16_260595134347//HHA/0000230.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-38-45_260595134347//image/0000063.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-38-45_260595134347//depth/0000063.png SUNRGBD/kv2/align_kv2/2014-12-18_14-38-45_260595134347//segmentation/0000063.png SUNRGBD/kv2/align_kv2/2014-12-18_14-38-45_260595134347//HHA/0000063.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-39-08_260595134347//image/0000245.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-39-08_260595134347//depth/0000245.png SUNRGBD/kv2/align_kv2/2014-12-18_14-39-08_260595134347//segmentation/0000245.png SUNRGBD/kv2/align_kv2/2014-12-18_14-39-08_260595134347//HHA/0000245.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-39-33_260595134347//image/0000097.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-39-33_260595134347//depth/0000097.png SUNRGBD/kv2/align_kv2/2014-12-18_14-39-33_260595134347//segmentation/0000097.png SUNRGBD/kv2/align_kv2/2014-12-18_14-39-33_260595134347//HHA/0000097.png
SUNRGBD/kv2/align_kv2/2014-12-18_14-39-57_260595134347//image/0000150.jpg SUNRGBD/kv2/align_kv2/2014-12-18_14-39-57_260595134347//depth/0000150.png SUNRGBD/kv2/align_kv2/2014-12-18_14-39-57_260595134347//segmentation/0000150.png SUNRGBD/kv2/align_kv2/2014-12-18_14-39-57_260595134347//HHA/0000150.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-32-01_260595134347//image/0000045.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-32-01_260595134347//depth/0000045.png SUNRGBD/kv2/align_kv2/2014-12-18_15-32-01_260595134347//segmentation/0000045.png SUNRGBD/kv2/align_kv2/2014-12-18_15-32-01_260595134347//HHA/0000045.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-32-29_260595134347//image/0000238.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-32-29_260595134347//depth/0000238.png SUNRGBD/kv2/align_kv2/2014-12-18_15-32-29_260595134347//segmentation/0000238.png SUNRGBD/kv2/align_kv2/2014-12-18_15-32-29_260595134347//HHA/0000238.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-43-26_260595134347//image/0000208.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-43-26_260595134347//depth/0000208.png SUNRGBD/kv2/align_kv2/2014-12-18_15-43-26_260595134347//segmentation/0000208.png SUNRGBD/kv2/align_kv2/2014-12-18_15-43-26_260595134347//HHA/0000208.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-43-47_260595134347//image/0000104.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-43-47_260595134347//depth/0000104.png SUNRGBD/kv2/align_kv2/2014-12-18_15-43-47_260595134347//segmentation/0000104.png SUNRGBD/kv2/align_kv2/2014-12-18_15-43-47_260595134347//HHA/0000104.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-44-11_260595134347//image/0000186.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-44-11_260595134347//depth/0000186.png SUNRGBD/kv2/align_kv2/2014-12-18_15-44-11_260595134347//segmentation/0000186.png SUNRGBD/kv2/align_kv2/2014-12-18_15-44-11_260595134347//HHA/0000186.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-44-28_260595134347//image/0000018.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-44-28_260595134347//depth/0000018.png SUNRGBD/kv2/align_kv2/2014-12-18_15-44-28_260595134347//segmentation/0000018.png SUNRGBD/kv2/align_kv2/2014-12-18_15-44-28_260595134347//HHA/0000018.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-44-55_260595134347//image/0000122.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-44-55_260595134347//depth/0000122.png SUNRGBD/kv2/align_kv2/2014-12-18_15-44-55_260595134347//segmentation/0000122.png SUNRGBD/kv2/align_kv2/2014-12-18_15-44-55_260595134347//HHA/0000122.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-45-11_260595134347//image/0000034.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-45-11_260595134347//depth/0000034.png SUNRGBD/kv2/align_kv2/2014-12-18_15-45-11_260595134347//segmentation/0000034.png SUNRGBD/kv2/align_kv2/2014-12-18_15-45-11_260595134347//HHA/0000034.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-45-48_260595134347//image/0000076.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-45-48_260595134347//depth/0000076.png SUNRGBD/kv2/align_kv2/2014-12-18_15-45-48_260595134347//segmentation/0000076.png SUNRGBD/kv2/align_kv2/2014-12-18_15-45-48_260595134347//HHA/0000076.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-46-16_260595134347//image/0000178.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-46-16_260595134347//depth/0000178.png SUNRGBD/kv2/align_kv2/2014-12-18_15-46-16_260595134347//segmentation/0000178.png SUNRGBD/kv2/align_kv2/2014-12-18_15-46-16_260595134347//HHA/0000178.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-46-38_260595134347//image/0000007.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-46-38_260595134347//depth/0000007.png SUNRGBD/kv2/align_kv2/2014-12-18_15-46-38_260595134347//segmentation/0000007.png SUNRGBD/kv2/align_kv2/2014-12-18_15-46-38_260595134347//HHA/0000007.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-47-01_260595134347//image/0000022.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-47-01_260595134347//depth/0000022.png SUNRGBD/kv2/align_kv2/2014-12-18_15-47-01_260595134347//segmentation/0000022.png SUNRGBD/kv2/align_kv2/2014-12-18_15-47-01_260595134347//HHA/0000022.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-47-19_260595134347//image/0000083.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-47-19_260595134347//depth/0000083.png SUNRGBD/kv2/align_kv2/2014-12-18_15-47-19_260595134347//segmentation/0000083.png SUNRGBD/kv2/align_kv2/2014-12-18_15-47-19_260595134347//HHA/0000083.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-48-21_260595134347//image/0000252.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-48-21_260595134347//depth/0000252.png SUNRGBD/kv2/align_kv2/2014-12-18_15-48-21_260595134347//segmentation/0000252.png SUNRGBD/kv2/align_kv2/2014-12-18_15-48-21_260595134347//HHA/0000252.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-48-47_260595134347//image/0000092.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-48-47_260595134347//depth/0000092.png SUNRGBD/kv2/align_kv2/2014-12-18_15-48-47_260595134347//segmentation/0000092.png SUNRGBD/kv2/align_kv2/2014-12-18_15-48-47_260595134347//HHA/0000092.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-49-07_260595134347//image/0000167.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-49-07_260595134347//depth/0000167.png SUNRGBD/kv2/align_kv2/2014-12-18_15-49-07_260595134347//segmentation/0000167.png SUNRGBD/kv2/align_kv2/2014-12-18_15-49-07_260595134347//HHA/0000167.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-49-37_260595134347//image/0000113.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-49-37_260595134347//depth/0000113.png SUNRGBD/kv2/align_kv2/2014-12-18_15-49-37_260595134347//segmentation/0000113.png SUNRGBD/kv2/align_kv2/2014-12-18_15-49-37_260595134347//HHA/0000113.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-49-51_260595134347//image/0000064.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-49-51_260595134347//depth/0000064.png SUNRGBD/kv2/align_kv2/2014-12-18_15-49-51_260595134347//segmentation/0000064.png SUNRGBD/kv2/align_kv2/2014-12-18_15-49-51_260595134347//HHA/0000064.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-50-08_260595134347//image/0000109.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-50-08_260595134347//depth/0000109.png SUNRGBD/kv2/align_kv2/2014-12-18_15-50-08_260595134347//segmentation/0000109.png SUNRGBD/kv2/align_kv2/2014-12-18_15-50-08_260595134347//HHA/0000109.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-50-23_260595134347//image/0000148.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-50-23_260595134347//depth/0000148.png SUNRGBD/kv2/align_kv2/2014-12-18_15-50-23_260595134347//segmentation/0000148.png SUNRGBD/kv2/align_kv2/2014-12-18_15-50-23_260595134347//HHA/0000148.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-50-41_260595134347//image/0000193.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-50-41_260595134347//depth/0000193.png SUNRGBD/kv2/align_kv2/2014-12-18_15-50-41_260595134347//segmentation/0000193.png SUNRGBD/kv2/align_kv2/2014-12-18_15-50-41_260595134347//HHA/0000193.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-51-08_260595134347//image/0000057.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-51-08_260595134347//depth/0000057.png SUNRGBD/kv2/align_kv2/2014-12-18_15-51-08_260595134347//segmentation/0000057.png SUNRGBD/kv2/align_kv2/2014-12-18_15-51-08_260595134347//HHA/0000057.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-51-42_260595134347//image/0000165.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-51-42_260595134347//depth/0000165.png SUNRGBD/kv2/align_kv2/2014-12-18_15-51-42_260595134347//segmentation/0000165.png SUNRGBD/kv2/align_kv2/2014-12-18_15-51-42_260595134347//HHA/0000165.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-51-58_260595134347//image/0000063.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-51-58_260595134347//depth/0000063.png SUNRGBD/kv2/align_kv2/2014-12-18_15-51-58_260595134347//segmentation/0000063.png SUNRGBD/kv2/align_kv2/2014-12-18_15-51-58_260595134347//HHA/0000063.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-52-13_260595134347//image/0000100.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-52-13_260595134347//depth/0000100.png SUNRGBD/kv2/align_kv2/2014-12-18_15-52-13_260595134347//segmentation/0000100.png SUNRGBD/kv2/align_kv2/2014-12-18_15-52-13_260595134347//HHA/0000100.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-52-30_260595134347//image/0000067.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-52-30_260595134347//depth/0000067.png SUNRGBD/kv2/align_kv2/2014-12-18_15-52-30_260595134347//segmentation/0000067.png SUNRGBD/kv2/align_kv2/2014-12-18_15-52-30_260595134347//HHA/0000067.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-52-48_260595134347//image/0000086.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-52-48_260595134347//depth/0000086.png SUNRGBD/kv2/align_kv2/2014-12-18_15-52-48_260595134347//segmentation/0000086.png SUNRGBD/kv2/align_kv2/2014-12-18_15-52-48_260595134347//HHA/0000086.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-53-05_260595134347//image/0000194.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-53-05_260595134347//depth/0000194.png SUNRGBD/kv2/align_kv2/2014-12-18_15-53-05_260595134347//segmentation/0000194.png SUNRGBD/kv2/align_kv2/2014-12-18_15-53-05_260595134347//HHA/0000194.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-53-37_260595134347//image/0000061.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-53-37_260595134347//depth/0000061.png SUNRGBD/kv2/align_kv2/2014-12-18_15-53-37_260595134347//segmentation/0000061.png SUNRGBD/kv2/align_kv2/2014-12-18_15-53-37_260595134347//HHA/0000061.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-53-54_260595134347//image/0000080.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-53-54_260595134347//depth/0000080.png SUNRGBD/kv2/align_kv2/2014-12-18_15-53-54_260595134347//segmentation/0000080.png SUNRGBD/kv2/align_kv2/2014-12-18_15-53-54_260595134347//HHA/0000080.png
SUNRGBD/kv2/align_kv2/2014-12-18_15-54-16_260595134347//image/0000205.jpg SUNRGBD/kv2/align_kv2/2014-12-18_15-54-16_260595134347//depth/0000205.png SUNRGBD/kv2/align_kv2/2014-12-18_15-54-16_260595134347//segmentation/0000205.png SUNRGBD/kv2/align_kv2/2014-12-18_15-54-16_260595134347//HHA/0000205.png
