imagepath,seglabelpath,depthpath,HHApath
/SUNRGBD/kv2/kinect2data/000481_2014-06-09_20-40-39_260595134347_rgbf000199-resize/image/0000199.jpg,/SUNRGBD/kv2/kinect2data/000481_2014-06-09_20-40-39_260595134347_rgbf000199-resize/segmentation/0000199.png,/SUNRGBD/kv2/kinect2data/000481_2014-06-09_20-40-39_260595134347_rgbf000199-resize/depth/0000199.png,/SUNRGBD/kv2/kinect2data/000481_2014-06-09_20-40-39_260595134347_rgbf000199-resize/HHA/0000199.png
/SUNRGBD/kv2/kinect2data/000482_2014-06-09_20-41-12_260595134347_rgbf000101-resize/image/0000101.jpg,/SUNRGBD/kv2/kinect2data/000482_2014-06-09_20-41-12_260595134347_rgbf000101-resize/segmentation/0000101.png,/SUNRGBD/kv2/kinect2data/000482_2014-06-09_20-41-12_260595134347_rgbf000101-resize/depth/0000101.png,/SUNRGBD/kv2/kinect2data/000482_2014-06-09_20-41-12_260595134347_rgbf000101-resize/HHA/0000101.png
/SUNRGBD/kv2/kinect2data/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize/image/0000116.jpg,/SUNRGBD/kv2/kinect2data/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize/segmentation/0000116.png,/SUNRGBD/kv2/kinect2data/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize/depth/0000116.png,/SUNRGBD/kv2/kinect2data/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize/HHA/0000116.png
/SUNRGBD/kv2/kinect2data/000484_2014-06-09_20-46-30_260595134347_rgbf000143-resize/image/0000143.jpg,/SUNRGBD/kv2/kinect2data/000484_2014-06-09_20-46-30_260595134347_rgbf000143-resize/segmentation/0000143.png,/SUNRGBD/kv2/kinect2data/000484_2014-06-09_20-46-30_260595134347_rgbf000143-resize/depth/0000143.png,/SUNRGBD/kv2/kinect2data/000484_2014-06-09_20-46-30_260595134347_rgbf000143-resize/HHA/0000143.png
/SUNRGBD/kv2/kinect2data/000485_2014-06-09_20-46-54_260595134347_rgbf000157-resize/image/0000157.jpg,/SUNRGBD/kv2/kinect2data/000485_2014-06-09_20-46-54_260595134347_rgbf000157-resize/segmentation/0000157.png,/SUNRGBD/kv2/kinect2data/000485_2014-06-09_20-46-54_260595134347_rgbf000157-resize/depth/0000157.png,/SUNRGBD/kv2/kinect2data/000485_2014-06-09_20-46-54_260595134347_rgbf000157-resize/HHA/0000157.png
/SUNRGBD/kv2/kinect2data/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize/image/0000143.jpg,/SUNRGBD/kv2/kinect2data/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize/segmentation/0000143.png,/SUNRGBD/kv2/kinect2data/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize/depth/0000143.png,/SUNRGBD/kv2/kinect2data/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize/HHA/0000143.png
/SUNRGBD/kv2/kinect2data/000487_2014-06-09_20-47-43_260595134347_rgbf000173-resize/image/0000173.jpg,/SUNRGBD/kv2/kinect2data/000487_2014-06-09_20-47-43_260595134347_rgbf000173-resize/segmentation/0000173.png,/SUNRGBD/kv2/kinect2data/000487_2014-06-09_20-47-43_260595134347_rgbf000173-resize/depth/0000173.png,/SUNRGBD/kv2/kinect2data/000487_2014-06-09_20-47-43_260595134347_rgbf000173-resize/HHA/0000173.png
/SUNRGBD/kv2/kinect2data/000488_2014-06-09_20-49-03_260595134347_rgbf000143-resize/image/0000143.jpg,/SUNRGBD/kv2/kinect2data/000488_2014-06-09_20-49-03_260595134347_rgbf000143-resize/segmentation/0000143.png,/SUNRGBD/kv2/kinect2data/000488_2014-06-09_20-49-03_260595134347_rgbf000143-resize/depth/0000143.png,/SUNRGBD/kv2/kinect2data/000488_2014-06-09_20-49-03_260595134347_rgbf000143-resize/HHA/0000143.png
/SUNRGBD/kv2/kinect2data/000489_2014-06-09_20-53-05_260595134347_rgbf000015-resize/image/0000015.jpg,/SUNRGBD/kv2/kinect2data/000489_2014-06-09_20-53-05_260595134347_rgbf000015-resize/segmentation/0000015.png,/SUNRGBD/kv2/kinect2data/000489_2014-06-09_20-53-05_260595134347_rgbf000015-resize/depth/0000015.png,/SUNRGBD/kv2/kinect2data/000489_2014-06-09_20-53-05_260595134347_rgbf000015-resize/HHA/0000015.png
/SUNRGBD/kv2/kinect2data/000490_2014-06-09_20-59-34_260595134347_rgbf000054-resize/image/0000054.jpg,/SUNRGBD/kv2/kinect2data/000490_2014-06-09_20-59-34_260595134347_rgbf000054-resize/segmentation/0000054.png,/SUNRGBD/kv2/kinect2data/000490_2014-06-09_20-59-34_260595134347_rgbf000054-resize/depth/0000054.png,/SUNRGBD/kv2/kinect2data/000490_2014-06-09_20-59-34_260595134347_rgbf000054-resize/HHA/0000054.png
/SUNRGBD/kv2/kinect2data/000491_2014-06-09_21-00-04_260595134347_rgbf000116-resize/image/0000116.jpg,/SUNRGBD/kv2/kinect2data/000491_2014-06-09_21-00-04_260595134347_rgbf000116-resize/segmentation/0000116.png,/SUNRGBD/kv2/kinect2data/000491_2014-06-09_21-00-04_260595134347_rgbf000116-resize/depth/0000116.png,/SUNRGBD/kv2/kinect2data/000491_2014-06-09_21-00-04_260595134347_rgbf000116-resize/HHA/0000116.png
/SUNRGBD/kv2/kinect2data/000492_2014-06-09_21-00-52_260595134347_rgbf000155-resize/image/0000155.jpg,/SUNRGBD/kv2/kinect2data/000492_2014-06-09_21-00-52_260595134347_rgbf000155-resize/segmentation/0000155.png,/SUNRGBD/kv2/kinect2data/000492_2014-06-09_21-00-52_260595134347_rgbf000155-resize/depth/0000155.png,/SUNRGBD/kv2/kinect2data/000492_2014-06-09_21-00-52_260595134347_rgbf000155-resize/HHA/0000155.png
/SUNRGBD/kv2/kinect2data/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize/image/0000196.jpg,/SUNRGBD/kv2/kinect2data/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize/segmentation/0000196.png,/SUNRGBD/kv2/kinect2data/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize/depth/0000196.png,/SUNRGBD/kv2/kinect2data/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize/HHA/0000196.png
/SUNRGBD/kv2/kinect2data/000494_2014-06-09_21-02-17_260595134347_rgbf000199-resize/image/0000199.jpg,/SUNRGBD/kv2/kinect2data/000494_2014-06-09_21-02-17_260595134347_rgbf000199-resize/segmentation/0000199.png,/SUNRGBD/kv2/kinect2data/000494_2014-06-09_21-02-17_260595134347_rgbf000199-resize/depth/0000199.png,/SUNRGBD/kv2/kinect2data/000494_2014-06-09_21-02-17_260595134347_rgbf000199-resize/HHA/0000199.png
/SUNRGBD/kv2/kinect2data/000495_2014-06-08_22-49-47_260595134347_rgbf000045-resize/image/0000045.jpg,/SUNRGBD/kv2/kinect2data/000495_2014-06-08_22-49-47_260595134347_rgbf000045-resize/segmentation/0000045.png,/SUNRGBD/kv2/kinect2data/000495_2014-06-08_22-49-47_260595134347_rgbf000045-resize/depth/0000045.png,/SUNRGBD/kv2/kinect2data/000495_2014-06-08_22-49-47_260595134347_rgbf000045-resize/HHA/0000045.png
/SUNRGBD/kv2/kinect2data/000496_2014-06-08_22-50-40_260595134347_rgbf000056-resize/image/0000056.jpg,/SUNRGBD/kv2/kinect2data/000496_2014-06-08_22-50-40_260595134347_rgbf000056-resize/segmentation/0000056.png,/SUNRGBD/kv2/kinect2data/000496_2014-06-08_22-50-40_260595134347_rgbf000056-resize/depth/0000056.png,/SUNRGBD/kv2/kinect2data/000496_2014-06-08_22-50-40_260595134347_rgbf000056-resize/HHA/0000056.png
/SUNRGBD/kv2/kinect2data/000497_2014-06-08_22-50-55_260595134347_rgbf000033-resize/image/0000033.jpg,/SUNRGBD/kv2/kinect2data/000497_2014-06-08_22-50-55_260595134347_rgbf000033-resize/segmentation/0000033.png,/SUNRGBD/kv2/kinect2data/000497_2014-06-08_22-50-55_260595134347_rgbf000033-resize/depth/0000033.png,/SUNRGBD/kv2/kinect2data/000497_2014-06-08_22-50-55_260595134347_rgbf000033-resize/HHA/0000033.png
/SUNRGBD/kv2/kinect2data/000498_2014-06-08_22-52-23_260595134347_rgbf000057-resize/image/0000057.jpg,/SUNRGBD/kv2/kinect2data/000498_2014-06-08_22-52-23_260595134347_rgbf000057-resize/segmentation/0000057.png,/SUNRGBD/kv2/kinect2data/000498_2014-06-08_22-52-23_260595134347_rgbf000057-resize/depth/0000057.png,/SUNRGBD/kv2/kinect2data/000498_2014-06-08_22-52-23_260595134347_rgbf000057-resize/HHA/0000057.png
/SUNRGBD/kv2/kinect2data/000499_2014-06-08_23-01-39_260595134347_rgbf000133-resize/image/0000133.jpg,/SUNRGBD/kv2/kinect2data/000499_2014-06-08_23-01-39_260595134347_rgbf000133-resize/segmentation/0000133.png,/SUNRGBD/kv2/kinect2data/000499_2014-06-08_23-01-39_260595134347_rgbf000133-resize/depth/0000133.png,/SUNRGBD/kv2/kinect2data/000499_2014-06-08_23-01-39_260595134347_rgbf000133-resize/HHA/0000133.png
/SUNRGBD/kv2/kinect2data/000500_2014-06-08_23-01-57_260595134347_rgbf000097-resize/image/0000097.jpg,/SUNRGBD/kv2/kinect2data/000500_2014-06-08_23-01-57_260595134347_rgbf000097-resize/segmentation/0000097.png,/SUNRGBD/kv2/kinect2data/000500_2014-06-08_23-01-57_260595134347_rgbf000097-resize/depth/0000097.png,/SUNRGBD/kv2/kinect2data/000500_2014-06-08_23-01-57_260595134347_rgbf000097-resize/HHA/0000097.png
/SUNRGBD/kv2/kinect2data/000501_2014-06-08_23-02-15_260595134347_rgbf000057-resize/image/0000057.jpg,/SUNRGBD/kv2/kinect2data/000501_2014-06-08_23-02-15_260595134347_rgbf000057-resize/segmentation/0000057.png,/SUNRGBD/kv2/kinect2data/000501_2014-06-08_23-02-15_260595134347_rgbf000057-resize/depth/0000057.png,/SUNRGBD/kv2/kinect2data/000501_2014-06-08_23-02-15_260595134347_rgbf000057-resize/HHA/0000057.png
/SUNRGBD/kv2/kinect2data/000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize/image/0000063.jpg,/SUNRGBD/kv2/kinect2data/000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize/segmentation/0000063.png,/SUNRGBD/kv2/kinect2data/000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize/depth/0000063.png,/SUNRGBD/kv2/kinect2data/000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize/HHA/0000063.png
/SUNRGBD/kv2/kinect2data/000503_2014-06-08_23-02-45_260595134347_rgbf000085-resize/image/0000085.jpg,/SUNRGBD/kv2/kinect2data/000503_2014-06-08_23-02-45_260595134347_rgbf000085-resize/segmentation/0000085.png,/SUNRGBD/kv2/kinect2data/000503_2014-06-08_23-02-45_260595134347_rgbf000085-resize/depth/0000085.png,/SUNRGBD/kv2/kinect2data/000503_2014-06-08_23-02-45_260595134347_rgbf000085-resize/HHA/0000085.png
/SUNRGBD/kv2/kinect2data/000504_2014-06-08_23-03-02_260595134347_rgbf000064-resize/image/0000064.jpg,/SUNRGBD/kv2/kinect2data/000504_2014-06-08_23-03-02_260595134347_rgbf000064-resize/segmentation/0000064.png,/SUNRGBD/kv2/kinect2data/000504_2014-06-08_23-03-02_260595134347_rgbf000064-resize/depth/0000064.png,/SUNRGBD/kv2/kinect2data/000504_2014-06-08_23-03-02_260595134347_rgbf000064-resize/HHA/0000064.png
/SUNRGBD/kv2/kinect2data/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize/image/0000091.jpg,/SUNRGBD/kv2/kinect2data/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize/segmentation/0000091.png,/SUNRGBD/kv2/kinect2data/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize/depth/0000091.png,/SUNRGBD/kv2/kinect2data/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize/HHA/0000091.png
/SUNRGBD/kv2/kinect2data/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize/image/0000070.jpg,/SUNRGBD/kv2/kinect2data/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize/segmentation/0000070.png,/SUNRGBD/kv2/kinect2data/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize/depth/0000070.png,/SUNRGBD/kv2/kinect2data/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize/HHA/0000070.png
/SUNRGBD/kv2/kinect2data/000507_2014-06-08_23-21-39_260595134347_rgbf000115-resize/image/0000115.jpg,/SUNRGBD/kv2/kinect2data/000507_2014-06-08_23-21-39_260595134347_rgbf000115-resize/segmentation/0000115.png,/SUNRGBD/kv2/kinect2data/000507_2014-06-08_23-21-39_260595134347_rgbf000115-resize/depth/0000115.png,/SUNRGBD/kv2/kinect2data/000507_2014-06-08_23-21-39_260595134347_rgbf000115-resize/HHA/0000115.png
/SUNRGBD/kv2/kinect2data/000508_2014-06-08_23-22-03_260595134347_rgbf000110-resize/image/0000110.jpg,/SUNRGBD/kv2/kinect2data/000508_2014-06-08_23-22-03_260595134347_rgbf000110-resize/segmentation/0000110.png,/SUNRGBD/kv2/kinect2data/000508_2014-06-08_23-22-03_260595134347_rgbf000110-resize/depth/0000110.png,/SUNRGBD/kv2/kinect2data/000508_2014-06-08_23-22-03_260595134347_rgbf000110-resize/HHA/0000110.png
/SUNRGBD/kv2/kinect2data/000516_2014-06-08_13-02-13_260595134347_rgbf000034-resize/image/0000034.jpg,/SUNRGBD/kv2/kinect2data/000516_2014-06-08_13-02-13_260595134347_rgbf000034-resize/segmentation/0000034.png,/SUNRGBD/kv2/kinect2data/000516_2014-06-08_13-02-13_260595134347_rgbf000034-resize/depth/0000034.png,/SUNRGBD/kv2/kinect2data/000516_2014-06-08_13-02-13_260595134347_rgbf000034-resize/HHA/0000034.png
/SUNRGBD/kv2/kinect2data/000517_2014-06-08_13-02-41_260595134347_rgbf000049-resize/image/0000049.jpg,/SUNRGBD/kv2/kinect2data/000517_2014-06-08_13-02-41_260595134347_rgbf000049-resize/segmentation/0000049.png,/SUNRGBD/kv2/kinect2data/000517_2014-06-08_13-02-41_260595134347_rgbf000049-resize/depth/0000049.png,/SUNRGBD/kv2/kinect2data/000517_2014-06-08_13-02-41_260595134347_rgbf000049-resize/HHA/0000049.png
/SUNRGBD/kv2/kinect2data/000518_2014-06-08_13-32-29_260595134347_rgbf000095-resize/image/0000095.jpg,/SUNRGBD/kv2/kinect2data/000518_2014-06-08_13-32-29_260595134347_rgbf000095-resize/segmentation/0000095.png,/SUNRGBD/kv2/kinect2data/000518_2014-06-08_13-32-29_260595134347_rgbf000095-resize/depth/0000095.png,/SUNRGBD/kv2/kinect2data/000518_2014-06-08_13-32-29_260595134347_rgbf000095-resize/HHA/0000095.png
/SUNRGBD/kv2/kinect2data/000519_2014-06-08_13-33-22_260595134347_rgbf000234-resize/image/0000234.jpg,/SUNRGBD/kv2/kinect2data/000519_2014-06-08_13-33-22_260595134347_rgbf000234-resize/segmentation/0000234.png,/SUNRGBD/kv2/kinect2data/000519_2014-06-08_13-33-22_260595134347_rgbf000234-resize/depth/0000234.png,/SUNRGBD/kv2/kinect2data/000519_2014-06-08_13-33-22_260595134347_rgbf000234-resize/HHA/0000234.png
/SUNRGBD/kv2/kinect2data/000520_2014-06-08_13-33-56_260595134347_rgbf000196-resize/image/0000196.jpg,/SUNRGBD/kv2/kinect2data/000520_2014-06-08_13-33-56_260595134347_rgbf000196-resize/segmentation/0000196.png,/SUNRGBD/kv2/kinect2data/000520_2014-06-08_13-33-56_260595134347_rgbf000196-resize/depth/0000196.png,/SUNRGBD/kv2/kinect2data/000520_2014-06-08_13-33-56_260595134347_rgbf000196-resize/HHA/0000196.png
/SUNRGBD/kv2/kinect2data/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize/image/0000191.jpg,/SUNRGBD/kv2/kinect2data/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize/segmentation/0000191.png,/SUNRGBD/kv2/kinect2data/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize/depth/0000191.png,/SUNRGBD/kv2/kinect2data/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize/HHA/0000191.png
/SUNRGBD/kv2/kinect2data/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize/image/0000244.jpg,/SUNRGBD/kv2/kinect2data/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize/segmentation/0000244.png,/SUNRGBD/kv2/kinect2data/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize/depth/0000244.png,/SUNRGBD/kv2/kinect2data/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize/HHA/0000244.png
/SUNRGBD/kv2/kinect2data/000523_2014-06-08_13-53-25_260595134347_rgbf000098-resize/image/0000098.jpg,/SUNRGBD/kv2/kinect2data/000523_2014-06-08_13-53-25_260595134347_rgbf000098-resize/segmentation/0000098.png,/SUNRGBD/kv2/kinect2data/000523_2014-06-08_13-53-25_260595134347_rgbf000098-resize/depth/0000098.png,/SUNRGBD/kv2/kinect2data/000523_2014-06-08_13-53-25_260595134347_rgbf000098-resize/HHA/0000098.png
/SUNRGBD/kv2/kinect2data/000524_2014-06-08_13-54-53_260595134347_rgbf000172-resize/image/0000172.jpg,/SUNRGBD/kv2/kinect2data/000524_2014-06-08_13-54-53_260595134347_rgbf000172-resize/segmentation/0000172.png,/SUNRGBD/kv2/kinect2data/000524_2014-06-08_13-54-53_260595134347_rgbf000172-resize/depth/0000172.png,/SUNRGBD/kv2/kinect2data/000524_2014-06-08_13-54-53_260595134347_rgbf000172-resize/HHA/0000172.png
/SUNRGBD/kv2/kinect2data/000525_2014-06-08_13-55-25_260595134347_rgbf000218-resize/image/0000218.jpg,/SUNRGBD/kv2/kinect2data/000525_2014-06-08_13-55-25_260595134347_rgbf000218-resize/segmentation/0000218.png,/SUNRGBD/kv2/kinect2data/000525_2014-06-08_13-55-25_260595134347_rgbf000218-resize/depth/0000218.png,/SUNRGBD/kv2/kinect2data/000525_2014-06-08_13-55-25_260595134347_rgbf000218-resize/HHA/0000218.png
/SUNRGBD/kv2/kinect2data/000526_2014-06-08_13-56-05_260595134347_rgbf000128-resize/image/0000128.jpg,/SUNRGBD/kv2/kinect2data/000526_2014-06-08_13-56-05_260595134347_rgbf000128-resize/segmentation/0000128.png,/SUNRGBD/kv2/kinect2data/000526_2014-06-08_13-56-05_260595134347_rgbf000128-resize/depth/0000128.png,/SUNRGBD/kv2/kinect2data/000526_2014-06-08_13-56-05_260595134347_rgbf000128-resize/HHA/0000128.png
/SUNRGBD/kv2/kinect2data/000527_2014-06-08_13-58-17_260595134347_rgbf000264-resize/image/0000264.jpg,/SUNRGBD/kv2/kinect2data/000527_2014-06-08_13-58-17_260595134347_rgbf000264-resize/segmentation/0000264.png,/SUNRGBD/kv2/kinect2data/000527_2014-06-08_13-58-17_260595134347_rgbf000264-resize/depth/0000264.png,/SUNRGBD/kv2/kinect2data/000527_2014-06-08_13-58-17_260595134347_rgbf000264-resize/HHA/0000264.png
/SUNRGBD/kv2/kinect2data/000528_2014-06-08_14-00-26_260595134347_rgbf000083-resize/image/0000083.jpg,/SUNRGBD/kv2/kinect2data/000528_2014-06-08_14-00-26_260595134347_rgbf000083-resize/segmentation/0000083.png,/SUNRGBD/kv2/kinect2data/000528_2014-06-08_14-00-26_260595134347_rgbf000083-resize/depth/0000083.png,/SUNRGBD/kv2/kinect2data/000528_2014-06-08_14-00-26_260595134347_rgbf000083-resize/HHA/0000083.png
/SUNRGBD/kv2/kinect2data/000529_2014-06-08_18-30-29_260595134347_rgbf000181-resize/image/0000181.jpg,/SUNRGBD/kv2/kinect2data/000529_2014-06-08_18-30-29_260595134347_rgbf000181-resize/segmentation/0000181.png,/SUNRGBD/kv2/kinect2data/000529_2014-06-08_18-30-29_260595134347_rgbf000181-resize/depth/0000181.png,/SUNRGBD/kv2/kinect2data/000529_2014-06-08_18-30-29_260595134347_rgbf000181-resize/HHA/0000181.png
/SUNRGBD/kv2/kinect2data/000530_2014-06-08_18-33-24_260595134347_rgbf000132-resize/image/0000132.jpg,/SUNRGBD/kv2/kinect2data/000530_2014-06-08_18-33-24_260595134347_rgbf000132-resize/segmentation/0000132.png,/SUNRGBD/kv2/kinect2data/000530_2014-06-08_18-33-24_260595134347_rgbf000132-resize/depth/0000132.png,/SUNRGBD/kv2/kinect2data/000530_2014-06-08_18-33-24_260595134347_rgbf000132-resize/HHA/0000132.png
/SUNRGBD/kv2/kinect2data/000531_2014-06-08_18-38-06_260595134347_rgbf000168-resize/image/0000168.jpg,/SUNRGBD/kv2/kinect2data/000531_2014-06-08_18-38-06_260595134347_rgbf000168-resize/segmentation/0000168.png,/SUNRGBD/kv2/kinect2data/000531_2014-06-08_18-38-06_260595134347_rgbf000168-resize/depth/0000168.png,/SUNRGBD/kv2/kinect2data/000531_2014-06-08_18-38-06_260595134347_rgbf000168-resize/HHA/0000168.png
/SUNRGBD/kv2/kinect2data/000554_2014-06-09_22-42-05_260595134347_rgbf000106-resize/image/0000106.jpg,/SUNRGBD/kv2/kinect2data/000554_2014-06-09_22-42-05_260595134347_rgbf000106-resize/segmentation/0000106.png,/SUNRGBD/kv2/kinect2data/000554_2014-06-09_22-42-05_260595134347_rgbf000106-resize/depth/0000106.png,/SUNRGBD/kv2/kinect2data/000554_2014-06-09_22-42-05_260595134347_rgbf000106-resize/HHA/0000106.png
/SUNRGBD/kv2/kinect2data/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize/image/0000037.jpg,/SUNRGBD/kv2/kinect2data/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize/segmentation/0000037.png,/SUNRGBD/kv2/kinect2data/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize/depth/0000037.png,/SUNRGBD/kv2/kinect2data/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize/HHA/0000037.png
/SUNRGBD/kv2/kinect2data/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize/image/0000214.jpg,/SUNRGBD/kv2/kinect2data/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize/segmentation/0000214.png,/SUNRGBD/kv2/kinect2data/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize/depth/0000214.png,/SUNRGBD/kv2/kinect2data/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize/HHA/0000214.png
/SUNRGBD/kv2/kinect2data/000557_2014-06-09_22-43-27_260595134347_rgbf000118-resize/image/0000118.jpg,/SUNRGBD/kv2/kinect2data/000557_2014-06-09_22-43-27_260595134347_rgbf000118-resize/segmentation/0000118.png,/SUNRGBD/kv2/kinect2data/000557_2014-06-09_22-43-27_260595134347_rgbf000118-resize/depth/0000118.png,/SUNRGBD/kv2/kinect2data/000557_2014-06-09_22-43-27_260595134347_rgbf000118-resize/HHA/0000118.png
/SUNRGBD/kv2/kinect2data/000558_2014-06-09_22-44-10_260595134347_rgbf000161-resize/image/0000161.jpg,/SUNRGBD/kv2/kinect2data/000558_2014-06-09_22-44-10_260595134347_rgbf000161-resize/segmentation/0000161.png,/SUNRGBD/kv2/kinect2data/000558_2014-06-09_22-44-10_260595134347_rgbf000161-resize/depth/0000161.png,/SUNRGBD/kv2/kinect2data/000558_2014-06-09_22-44-10_260595134347_rgbf000161-resize/HHA/0000161.png
/SUNRGBD/kv2/kinect2data/000559_2014-06-09_22-44-44_260595134347_rgbf000114-resize/image/0000114.jpg,/SUNRGBD/kv2/kinect2data/000559_2014-06-09_22-44-44_260595134347_rgbf000114-resize/segmentation/0000114.png,/SUNRGBD/kv2/kinect2data/000559_2014-06-09_22-44-44_260595134347_rgbf000114-resize/depth/0000114.png,/SUNRGBD/kv2/kinect2data/000559_2014-06-09_22-44-44_260595134347_rgbf000114-resize/HHA/0000114.png
/SUNRGBD/kv2/kinect2data/000560_2014-06-09_22-45-03_260595134347_rgbf000155-resize/image/0000155.jpg,/SUNRGBD/kv2/kinect2data/000560_2014-06-09_22-45-03_260595134347_rgbf000155-resize/segmentation/0000155.png,/SUNRGBD/kv2/kinect2data/000560_2014-06-09_22-45-03_260595134347_rgbf000155-resize/depth/0000155.png,/SUNRGBD/kv2/kinect2data/000560_2014-06-09_22-45-03_260595134347_rgbf000155-resize/HHA/0000155.png
/SUNRGBD/kv2/kinect2data/000561_2014-06-09_22-46-31_260595134347_rgbf000098-resize/image/0000098.jpg,/SUNRGBD/kv2/kinect2data/000561_2014-06-09_22-46-31_260595134347_rgbf000098-resize/segmentation/0000098.png,/SUNRGBD/kv2/kinect2data/000561_2014-06-09_22-46-31_260595134347_rgbf000098-resize/depth/0000098.png,/SUNRGBD/kv2/kinect2data/000561_2014-06-09_22-46-31_260595134347_rgbf000098-resize/HHA/0000098.png
/SUNRGBD/kv2/kinect2data/000562_2014-06-09_22-46-47_260595134347_rgbf000233-resize/image/0000233.jpg,/SUNRGBD/kv2/kinect2data/000562_2014-06-09_22-46-47_260595134347_rgbf000233-resize/segmentation/0000233.png,/SUNRGBD/kv2/kinect2data/000562_2014-06-09_22-46-47_260595134347_rgbf000233-resize/depth/0000233.png,/SUNRGBD/kv2/kinect2data/000562_2014-06-09_22-46-47_260595134347_rgbf000233-resize/HHA/0000233.png
/SUNRGBD/kv2/kinect2data/000563_2014-06-09_22-47-30_260595134347_rgbf000160-resize/image/0000160.jpg,/SUNRGBD/kv2/kinect2data/000563_2014-06-09_22-47-30_260595134347_rgbf000160-resize/segmentation/0000160.png,/SUNRGBD/kv2/kinect2data/000563_2014-06-09_22-47-30_260595134347_rgbf000160-resize/depth/0000160.png,/SUNRGBD/kv2/kinect2data/000563_2014-06-09_22-47-30_260595134347_rgbf000160-resize/HHA/0000160.png
/SUNRGBD/kv2/kinect2data/000564_2014-06-09_22-47-54_260595134347_rgbf000190-resize/image/0000190.jpg,/SUNRGBD/kv2/kinect2data/000564_2014-06-09_22-47-54_260595134347_rgbf000190-resize/segmentation/0000190.png,/SUNRGBD/kv2/kinect2data/000564_2014-06-09_22-47-54_260595134347_rgbf000190-resize/depth/0000190.png,/SUNRGBD/kv2/kinect2data/000564_2014-06-09_22-47-54_260595134347_rgbf000190-resize/HHA/0000190.png
/SUNRGBD/kv2/kinect2data/000565_2014-06-09_22-49-05_260595134347_rgbf000268-resize/image/0000268.jpg,/SUNRGBD/kv2/kinect2data/000565_2014-06-09_22-49-05_260595134347_rgbf000268-resize/segmentation/0000268.png,/SUNRGBD/kv2/kinect2data/000565_2014-06-09_22-49-05_260595134347_rgbf000268-resize/depth/0000268.png,/SUNRGBD/kv2/kinect2data/000565_2014-06-09_22-49-05_260595134347_rgbf000268-resize/HHA/0000268.png
/SUNRGBD/kv2/kinect2data/000566_2014-06-09_22-50-50_260595134347_rgbf000080-resize/image/0000080.jpg,/SUNRGBD/kv2/kinect2data/000566_2014-06-09_22-50-50_260595134347_rgbf000080-resize/segmentation/0000080.png,/SUNRGBD/kv2/kinect2data/000566_2014-06-09_22-50-50_260595134347_rgbf000080-resize/depth/0000080.png,/SUNRGBD/kv2/kinect2data/000566_2014-06-09_22-50-50_260595134347_rgbf000080-resize/HHA/0000080.png
/SUNRGBD/kv2/kinect2data/000567_2014-06-09_22-51-05_260595134347_rgbf000111-resize/image/0000111.jpg,/SUNRGBD/kv2/kinect2data/000567_2014-06-09_22-51-05_260595134347_rgbf000111-resize/segmentation/0000111.png,/SUNRGBD/kv2/kinect2data/000567_2014-06-09_22-51-05_260595134347_rgbf000111-resize/depth/0000111.png,/SUNRGBD/kv2/kinect2data/000567_2014-06-09_22-51-05_260595134347_rgbf000111-resize/HHA/0000111.png
